date,usd_inr_rate
2024-11-14,84.4625
2024-11-15,84.4445
2024-11-16,84.47775
2024-11-17,84.47775
2024-11-18,84.4054
2024-11-19,84.39255
2024-11-20,84.35825
2024-11-21,84.5198
2024-11-22,84.46235
2024-11-23,84.43625
2024-11-24,84.43625
2024-11-25,84.27735
2024-11-26,84.2942
2024-11-27,84.419
2024-11-28,84.4667
2024-11-29,84.5737
2024-11-30,84.5645
2024-12-01,84.5645
2024-12-02,84.74005
2024-12-03,84.71585
2024-12-04,84.7318
2024-12-05,84.7277
2024-12-06,84.6903
2024-12-07,84.6735
2024-12-08,84.6735
2024-12-09,84.86125
2024-12-10,84.86735
2024-12-11,84.78495
2024-12-12,84.85275
2024-12-13,84.8211
2024-12-14,84.8095
2024-12-15,84.8095
2024-12-16,84.9055
2024-12-17,84.9066
2024-12-18,84.8932
2024-12-19,85.14435
2024-12-20,84.9568
2024-12-21,84.9525
2024-12-22,84.9525
2024-12-23,85.10185
2024-12-24,85.16015
2024-12-25,85.39805
2024-12-26,85.2895
2024-12-27,85.4479
2024-12-28,85.3935
2024-12-29,85.3935
2024-12-30,85.48535
2024-12-31,85.58035
2025-01-01,85.78685
2025-01-02,85.8145
2025-01-03,85.78185
2025-01-04,85.7665
2025-01-05,85.7665
2025-01-06,85.71375
2025-01-07,85.7713
2025-01-08,85.8963
2025-01-09,85.89635
2025-01-10,86.1608
2025-01-11,86.1955
2025-01-12,86.1955
2025-01-13,86.6899
2025-01-14,86.5643
2025-01-15,86.41535
2025-01-16,86.5929
2025-01-17,86.58425
2025-01-18,86.5765
2025-01-19,86.5765
2025-01-20,86.22575
2025-01-21,86.48725
2025-01-22,86.45145
2025-01-23,86.42765
2025-01-24,86.19455
2025-01-25,86.2105
2025-01-26,86.2105
2025-01-27,86.39165
2025-01-28,86.55095
2025-01-29,86.64405
2025-01-30,86.57395
2025-01-31,86.5572
2025-02-01,86.69735
2025-02-02,86.69135
2025-02-03,86.99265
2025-02-04,87.0656
2025-02-05,87.3379
2025-02-06,87.6148
2025-02-07,87.8106
2025-02-08,87.78925
2025-02-09,87.78925
2025-02-10,87.45745
2025-02-11,86.7746
2025-02-12,86.8831
2025-02-13,86.7246
2025-02-14,86.6463
2025-02-15,86.66835
2025-02-16,86.66835
2025-02-17,86.84115
2025-02-18,86.8806
2025-02-19,86.92605
2025-02-20,86.5524
2025-02-21,86.5847
2025-02-22,86.64925
2025-02-23,86.64925
2025-02-24,86.6596
2025-02-25,87.17025
2025-02-26,87.1605
2025-02-27,87.32645
2025-02-28,87.41425
2025-03-02,87.4715
2025-03-03,87.2617
2025-03-04,87.3199
2025-03-05,86.90135
2025-03-06,87.0388
2025-03-07,87.14895
2025-03-08,87.14925
2025-03-09,87.14925
2025-03-10,87.2599
2025-03-11,87.20695
2025-03-12,87.15085
2025-03-13,86.94055
2025-03-14,86.94155
2025-03-15,86.94225
2025-03-16,86.9465
2025-03-17,86.70525
2025-03-18,86.51205
2025-03-19,86.3033
2025-03-20,86.345
2025-03-21,86.01675
2025-03-22,85.9945
2025-03-23,85.9945
2025-03-24,85.5954
2025-03-25,85.59925
2025-03-26,85.6827
2025-03-27,85.6635
2025-03-28,85.5187
2025-03-29,85.53895
2025-03-30,85.53895
2025-03-31,85.4703
2025-04-01,85.62445
2025-04-02,85.3988
2025-04-03,85.27455
2025-04-04,85.53055
2025-04-05,85.53285
2025-04-06,85.53285
2025-04-07,86.05445
2025-04-08,86.3194
2025-04-09,86.66975
2025-04-10,86.31865
2025-04-11,86.15695
2025-04-12,85.97315
2025-04-13,85.97315
2025-04-14,86.04865
2025-04-15,85.76945
2025-04-16,85.6148
2025-04-17,85.40485
2025-04-18,85.3775
2025-04-19,85.3775
2025-04-20,85.3775
2025-04-21,85.3775
2025-04-22,85.17435
2025-04-23,85.49105
2025-04-24,85.26635
2025-04-25,85.38825
2025-04-26,85.38485
2025-04-27,85.38485
2025-04-28,85.2192
2025-04-29,85.14085
2025-04-30,84.6387
2025-05-01,84.64315
2025-05-02,84.59375
2025-05-03,84.66725
2025-05-04,84.5265
2025-05-05,84.2688
2025-05-06,84.3002
2025-05-07,84.69935
2025-05-08,85.74745
2025-05-09,85.45175
2025-05-10,85.42235
2025-05-11,85.4085
2025-05-12,84.90815
2025-05-13,85.20445
2025-05-14,85.40045
2025-05-15,85.5188
2025-05-16,85.59575
2025-05-19,85.4176
2025-05-20,85.53885
2025-05-21,85.5987
2025-05-22,85.9927
2025-05-23,85.15115
2025-05-24,85.14205
2025-05-25,85.1995
2025-05-26,85.1208
2025-05-27,85.3696
2025-05-28,85.38025
2025-05-29,85.36695
2025-05-30,85.60295
2025-05-31,85.56865
2025-06-01,85.56785
2025-06-02,85.3973
2025-06-03,85.72235
2025-06-04,85.868
2025-06-05,85.84985
2025-06-06,85.8005
2025-06-07,85.7855
2025-06-08,85.7855
2025-06-09,85.6624
2025-06-10,85.60855
2025-06-11,85.44925
2025-06-12,85.5969
2025-06-13,86.0371
2025-06-16,85.9861
2025-06-17,86.3853
2025-06-18,86.4437
2025-06-19,86.8241
2025-06-20,86.5795
2025-06-21,86.60325
2025-06-22,86.5805
2025-06-23,86.57505
2025-06-24,85.913
2025-06-25,86.005
2025-06-26,85.6345
2025-06-27,85.4363
2025-06-28,85.50715
2025-06-29,85.4555
2025-06-30,85.695
2025-07-01,85.60535
2025-07-02,85.611
2025-07-03,85.4345
2025-07-04,85.4819
2025-07-05,85.80175
2025-07-06,85.80175
2025-07-07,85.8616
2025-07-08,85.79745
2025-07-09,85.71735
2025-07-10,85.7225
2025-07-11,85.82615
2025-07-12,85.8255
2025-07-13,85.8255
2025-07-14,86.0001
2025-07-15,86.0072
2025-07-16,85.8941
2025-07-17,86.0576
2025-07-18,86.1864
2025-07-19,86.1488
2025-07-20,86.1488
2025-07-21,86.245
2025-07-22,86.3338
2025-07-23,86.3884
2025-07-24,86.4152
2025-07-25,86.5178
2025-07-26,86.5063
2025-07-27,86.5063
2025-07-28,86.7359
2025-07-29,87.0467
2025-07-30,87.597
2025-07-31,87.5268
2025-08-01,87.1638
2025-08-02,87.1679
2025-08-03,87.1679
2025-08-04,87.79775
2025-08-05,87.8115
2025-08-06,87.7367
2025-08-07,87.444
2025-08-08,87.5567
2025-08-09,87.72425
2025-08-10,87.72425
2025-08-11,87.65965
2025-08-12,87.59305
2025-08-13,87.41385
2025-08-14,87.6559
2025-08-15,87.5181
2025-08-16,87.51385
2025-08-17,87.5135
2025-08-18,87.3278
2025-08-19,87.06895
2025-08-20,87.03
2025-08-21,87.3295
2025-08-22,87.3436
2025-08-23,87.33025
2025-08-24,87.3315
2025-08-25,87.5572
2025-08-26,87.6433
2025-08-27,87.6547
2025-08-28,87.5912
2025-08-29,88.19835
2025-08-30,88.16745
2025-08-31,88.1745
2025-09-01,87.99535
2025-09-02,88.02955
2025-09-03,88.06335
2025-09-04,88.1923
2025-09-05,88.11305
2025-09-06,88.1865
2025-09-07,88.1865
2025-09-08,87.99155
2025-09-09,88.22125
2025-09-10,88.06705
2025-09-11,88.31335
2025-09-12,88.2915
2025-09-13,88.27785
2025-09-14,88.2775
2025-09-15,88.14635
2025-09-16,88.0005
2025-09-17,87.79555
2025-09-18,88.1737
2025-09-19,88.09125
2025-09-20,88.09935
2025-09-21,88.09935
2025-09-22,88.3025
2025-09-23,88.7871
2025-09-24,88.7645
2025-09-25,88.74625
2025-09-26,88.65385
2025-09-27,88.67225
2025-09-28,88.67225
2025-09-29,88.71345
2025-09-30,88.84795
2025-10-01,88.65665
2025-10-02,88.74135
2025-10-03,88.74735
2025-10-04,88.7353
2025-10-05,88.7353
2025-10-06,88.70565
2025-10-07,88.73535
2025-10-08,88.79655
2025-10-09,88.86435
2025-10-10,88.805
2025-10-11,88.7513
2025-10-12,88.7513
2025-10-13,88.63935
2025-10-14,88.7518
2025-10-15,87.934
2025-10-16,88.049
2025-10-17,87.9726
2025-10-18,88.02565
2025-10-19,88.02565
2025-10-20,87.94895
2025-10-21,87.98825
2025-10-22,87.70695
2025-10-23,87.8085
2025-10-24,87.83655
2025-10-25,87.82005
2025-10-26,87.8365
2025-10-27,88.23435
2025-10-28,88.2239
2025-10-29,88.3365
2025-10-30,88.6311
2025-10-31,88.80645
2025-11-03,88.71535
2025-11-04,88.70005
2025-11-05,88.5605
2025-11-06,88.66205
2025-11-07,88.69515
2025-11-10,88.72915
2025-11-11,88.44475
2025-11-12,88.61085
2025-11-13,88.80145
2025-11-14,88.686
2025-11-15,88.6895
2025-11-16,88.6895
2025-11-17,88.6045
2025-11-18,88.54815
2025-11-19,88.49005
2025-11-20,88.68235
2025-11-21,89.5615
2025-11-22,89.6415
2025-11-24,89.1234
2025-11-25,89.17235
2025-11-26,89.18025
2025-11-27,89.36305
2025-11-28,89.35225
2025-11-29,89.34785
2025-11-30,89.3575
2025-12-01,89.6058
2025-12-02,89.93335
2025-12-03,90.16535
